,ID,log2FoldChange
13048,FBgn0250851,NA
13049,FBgn0250862,-0.140250187
13050,FBgn0250867,-0.30402863
13051,FBgn0250868,-0.38086253
13052,FBgn0250869,-0.182592664
13053,FBgn0250871,0.350745825
13054,FBgn0250874,-0.236274059
13055,FBgn0250903,NA
13056,FBgn0250904,1.243331795
13057,FBgn0250906,-0.084700606
13058,FBgn0250907,-1.120591388
13059,FBgn0250908,0.372554592
13060,FBgn0250910,0.507010238
13061,FBgn0250911,NA
13062,FBgn0259098,-0.431211929
13063,FBgn0259099,0.331766285
13064,FBgn0259101,0.809547308
13065,FBgn0259108,0.717768028
13066,FBgn0259110,0.280073941
13067,FBgn0259111,0.391026204
13068,FBgn0259112,0.150891013
13069,FBgn0259113,-0.935962438
13070,FBgn0259139,0.16568216
13071,FBgn0259140,0.509730606
13072,FBgn0259143,0.290485293
13073,FBgn0259145,-1.739815999
13074,FBgn0259146,0.231174451
13075,FBgn0259148,0.988160954
13076,FBgn0259149,-1.030443764
13077,FBgn0259150,0.526393471
13078,FBgn0259151,1.551256963
13079,FBgn0259152,0.117447935
13080,FBgn0259162,-0.259504005
13081,FBgn0259163,0.060937267
13082,FBgn0259164,-0.276952016
13083,FBgn0259166,0.123253003
13084,FBgn0259167,0.275045199
13085,FBgn0259168,-0.184929253
13086,FBgn0259170,0.011420851
13087,FBgn0259171,-0.049703239
13088,FBgn0259173,-0.106312527
13089,FBgn0259174,0.181096214
13090,FBgn0259175,0.260540802
13091,FBgn0259176,0.10457909
13092,FBgn0259178,-0.093066914
13093,FBgn0259179,1.295580273
13094,FBgn0259183,1.454406641
13095,FBgn0259184,0.687319225
13096,FBgn0259185,0.99000358
13097,FBgn0259186,-0.926079869
13098,FBgn0259187,0.893109587
13099,FBgn0259188,-0.001465698
13100,FBgn0259189,0.893109587
13101,FBgn0259190,NA
13102,FBgn0259192,-0.939313388
13103,FBgn0259193,0.567861026
13104,FBgn0259194,0.655554009
13105,FBgn0259195,0.728110673
13106,FBgn0259196,0.987412352
13107,FBgn0259198,0.640612513
13108,FBgn0259199,NA
13109,FBgn0259200,NA
13110,FBgn0259201,NA
13111,FBgn0259202,NA
13112,FBgn0259203,-0.457855267
13113,FBgn0259204,NA
13114,FBgn0259209,-0.676944726
13115,FBgn0259210,0.164257539
13116,FBgn0259211,0.379734976
13117,FBgn0259212,0.367071425
13118,FBgn0259213,0.466362963
13119,FBgn0259214,0.201020475
13120,FBgn0259215,-0.424057798
13121,FBgn0259216,0.077629512
13122,FBgn0259219,-0.462823266
13123,FBgn0259221,0.746004988
13124,FBgn0259222,0.101432862
13125,FBgn0259223,-0.762357012
13126,FBgn0259224,0.351241739
13127,FBgn0259226,0.442399414
13128,FBgn0259227,-0.127529471
13129,FBgn0259228,0.284497103
13130,FBgn0259229,-0.509049638
13131,FBgn0259230,1.93537148
13132,FBgn0259231,0.257071942
13133,FBgn0259233,-0.270770134
13134,FBgn0259234,0.675460995
13135,FBgn0259236,0.300820027
13136,FBgn0259237,0.979256848
13137,FBgn0259238,-0.479530958
13138,FBgn0259239,0.416366307
13139,FBgn0259241,-0.295603061
13140,FBgn0259242,0.370597521
13141,FBgn0259243,0.034222761
13142,FBgn0259244,0.273497426
13143,FBgn0259245,0.288860539
13144,FBgn0259246,0.84690942
13145,FBgn0259481,-0.028405949
13146,FBgn0259482,-0.230497877
13147,FBgn0259483,-0.065148644
13148,FBgn0259676,-1.133645074
13149,FBgn0259677,0.451953578
13150,FBgn0259678,-0.04197097
13151,FBgn0259680,-0.016687028
13152,FBgn0259682,0.231269116
13153,FBgn0259683,0.141288351
13154,FBgn0259685,0.099165914
13155,FBgn0259697,-1.896083267
13156,FBgn0259699,NA
13157,FBgn0259700,-0.253139425
13158,FBgn0259701,0.938988938
13159,FBgn0259702,NA
13160,FBgn0259703,-0.654945858
13161,FBgn0259704,-0.407231989
13162,FBgn0259705,-0.408886285
13163,FBgn0259707,-0.68989071
13164,FBgn0259708,NA
13165,FBgn0259709,NA
13166,FBgn0259710,1.417533126
13167,FBgn0259711,-0.457274468
13168,FBgn0259712,-0.096116469
13169,FBgn0259713,0.61013777
13170,FBgn0259714,-0.352356257
13171,FBgn0259715,0.176906443
13172,FBgn0259716,-0.161416937
13173,FBgn0259717,NA
13174,FBgn0259718,NA
13175,FBgn0259720,NA
13176,FBgn0259721,NA
13177,FBgn0259722,-0.556446388
13178,FBgn0259725,NA
13179,FBgn0259726,NA
13180,FBgn0259727,NA
13181,FBgn0259728,-0.312625453
13182,FBgn0259729,0.409278917
13183,FBgn0259730,NA
13184,FBgn0259731,NA
13185,FBgn0259732,NA
13186,FBgn0259733,NA
13187,FBgn0259734,0.112624715
13188,FBgn0259735,0.492804965
13189,FBgn0259736,-0.296126208
13190,FBgn0259737,0.547983549
13191,FBgn0259738,1.028593944
13192,FBgn0259739,1.441338599
13193,FBgn0259740,-0.310695716
13194,FBgn0259741,0.743975198
13195,FBgn0259742,0.065884432
13196,FBgn0259745,-0.341710881
13197,FBgn0259748,0.512951956
13198,FBgn0259749,-0.437730516
13199,FBgn0259785,0.138361767
13200,FBgn0259789,-0.126228026
13201,FBgn0259791,-0.282823244
13202,FBgn0259794,1.229026043
13203,FBgn0259795,1.341731788
13204,FBgn0259817,-0.53262542
13205,FBgn0259818,0.276168021
13206,FBgn0259821,0.391227107
13207,FBgn0259822,0.491352222
13208,FBgn0259823,0.176778003
13209,FBgn0259824,0.194433782
13210,FBgn0259831,-0.119853885
13211,FBgn0259832,-0.387577211
13212,FBgn0259834,-0.300506275
13213,FBgn0259837,NA
13214,FBgn0259838,NA
13215,FBgn0259839,NA
13216,FBgn0259840,NA
13217,FBgn0259841,NA
13218,FBgn0259842,NA
13219,FBgn0259843,NA
13220,FBgn0259845,NA
13221,FBgn0259846,NA
13222,FBgn0259847,NA
13223,FBgn0259848,NA
13224,FBgn0259849,0.893109587
13225,FBgn0259850,NA
13226,FBgn0259851,NA
13227,FBgn0259852,NA
13228,FBgn0259853,0.893109587
13229,FBgn0259855,NA
13230,FBgn0259856,2.216749335
13231,FBgn0259857,0.893109587
13232,FBgn0259858,NA
13233,FBgn0259859,NA
13234,FBgn0259860,NA
13235,FBgn0259861,0.893109587
13236,FBgn0259862,NA
13237,FBgn0259863,NA
13238,FBgn0259864,0.893109587
13239,FBgn0259869,NA
13240,FBgn0259870,0.893109587
13241,FBgn0259875,NA
13242,FBgn0259876,0.511841031
13243,FBgn0259878,0.329515047
13244,FBgn0259896,0.788665972
13245,FBgn0259916,-0.265113459
13246,FBgn0259917,1.688282201
13247,FBgn0259918,-0.419836726
13248,FBgn0259922,0.803324658
13249,FBgn0259923,-0.135894312
13250,FBgn0259926,1.049896963
13251,FBgn0259927,0.333573755
13252,FBgn0259932,NA
13253,FBgn0259933,NA
13254,FBgn0259935,0.058364364
13255,FBgn0259936,-0.639635974
13256,FBgn0259937,-1.247341544
13257,FBgn0259938,0.124582865
13258,FBgn0259949,1.219443805
13259,FBgn0259950,1.564834604
13260,FBgn0259951,-1.568842175
13261,FBgn0259952,1.176444547
13262,FBgn0259953,0.578730439
13263,FBgn0259954,0.412672622
13264,FBgn0259955,0.611422993
13265,FBgn0259956,0.484978645
13266,FBgn0259957,-0.952218812
13267,FBgn0259958,0.390807101
13268,FBgn0259959,-0.354073519
13269,FBgn0259960,-0.460109351
13270,FBgn0259961,-0.154586549
13271,FBgn0259962,0.598058637
13272,FBgn0259963,0.35916578
13273,FBgn0259964,0.284237295
13274,FBgn0259965,0.700887022
13275,FBgn0259966,1.433295742
13276,FBgn0259967,0.431519443
13277,FBgn0259968,0.890419845
13278,FBgn0259969,1.435765698
13279,FBgn0259970,0.122419853
13280,FBgn0259971,-0.03849997
13281,FBgn0259972,0.226318721
13282,FBgn0259973,0.394188847
13283,FBgn0259974,1.001074329
13284,FBgn0259975,0.955965923
13285,FBgn0259977,0.059796972
13286,FBgn0259978,0.327787445
13287,FBgn0259979,-0.030147943
13288,FBgn0259982,-0.185926677
13289,FBgn0259984,0.161640204
13290,FBgn0259985,0.085578033
13291,FBgn0259986,-1.420173264
13292,FBgn0259989,-0.859285478
13293,FBgn0259990,NA
13294,FBgn0259991,NA
13295,FBgn0259992,0.422985085
13296,FBgn0259993,-1.028703333
13297,FBgn0259994,0.355338313
13298,FBgn0259996,NA
13299,FBgn0259998,0.025677694
13300,FBgn0260000,1.008113727
13301,FBgn0260002,NA
13302,FBgn0260003,0.480855266
13303,FBgn0260004,-0.232002384
13304,FBgn0260005,0.205951496
13305,FBgn0260006,0.362081288
13306,FBgn0260007,0.402727979
13307,FBgn0260008,-0.092870404
13308,FBgn0260011,-0.48805121
13309,FBgn0260012,0.216777749
13310,FBgn0260026,-1.179830234
13311,FBgn0260027,-0.170779667
13312,FBgn0260049,-0.290303849
13313,FBgn0260222,NA
13314,FBgn0260223,NA
13315,FBgn0260224,NA
13316,FBgn0260225,NA
13317,FBgn0260226,0.051709035
13318,FBgn0260228,NA
13319,FBgn0260229,NA
13320,FBgn0260230,NA
13321,FBgn0260231,NA
13322,FBgn0260233,NA
13323,FBgn0260234,-1.304793804
13324,FBgn0260237,NA
13325,FBgn0260238,-1.084287464
13326,FBgn0260243,0.053335718
13327,FBgn0260386,-0.493678155
13328,FBgn0260388,-0.053633788
13329,FBgn0260390,NA
13330,FBgn0260392,-0.882859071
13331,FBgn0260393,-1.072423297
13332,FBgn0260396,-0.134669119
13333,FBgn0260397,0.308659646
13334,FBgn0260398,NA
13335,FBgn0260399,-1.535210019
13336,FBgn0260400,0.353605469
13337,FBgn0260401,NA
13338,FBgn0260407,-0.652220206
13339,FBgn0260428,0.832618743
13340,FBgn0260429,-0.566209274
13341,FBgn0260430,-1.043727063
13342,FBgn0260431,0.014014283
13343,FBgn0260434,NA
13344,FBgn0260435,NA
13345,FBgn0260436,1.317787078
13346,FBgn0260437,NA
13347,FBgn0260439,0.148514621
13348,FBgn0260440,-0.686584512
13349,FBgn0260442,0.6546072
13350,FBgn0260444,-0.622988484
13351,FBgn0260446,0.384054867
13352,FBgn0260447,0.973598476
13353,FBgn0260450,0.237527217
13354,FBgn0260451,NA
13355,FBgn0260452,0.874472321
13356,FBgn0260453,NA
13357,FBgn0260454,NA
13358,FBgn0260455,NA
13359,FBgn0260456,-0.343249741
13360,FBgn0260458,-0.50316974
13361,FBgn0260459,1.016173827
13362,FBgn0260461,2.602419713
13363,FBgn0260462,-0.087947367
13364,FBgn0260463,7.313542394
13365,FBgn0260464,NA
13366,FBgn0260466,NA
13367,FBgn0260467,1.421806879
13368,FBgn0260468,-0.637374026
13369,FBgn0260469,2.712906726
13370,FBgn0260470,NA
13371,FBgn0260474,-0.113932865
13372,FBgn0260475,1.088649473
13373,FBgn0260477,1.867101827
13374,FBgn0260479,-0.78834691
13375,FBgn0260480,1.420683839
13376,FBgn0260481,1.263329866
13377,FBgn0260482,-2.319183236
13378,FBgn0260484,1.090926677
13379,FBgn0260486,0.482099513
13380,FBgn0260487,-0.017574474
13381,FBgn0260499,0.555790898
13382,FBgn0260632,0.063213353
13383,FBgn0260634,0.577642809
13384,FBgn0260635,-0.504619859
13385,FBgn0260639,-0.22914107
13386,FBgn0260642,-0.695739871
13387,FBgn0260643,0.213737685
13388,FBgn0260644,0.852970721
13389,FBgn0260645,2.216957968
13390,FBgn0260646,NA
13391,FBgn0260648,-0.760673392
13392,FBgn0260653,-0.403275978
13393,FBgn0260655,0.303691567
13394,FBgn0260657,0.359605212
13395,FBgn0260658,0.117869844
13396,FBgn0260659,0.159781729
13397,FBgn0260660,0.225708522
13398,FBgn0260713,NA
13399,FBgn0260718,-0.099343611
13400,FBgn0260719,NA
13401,FBgn0260720,0.882336949
13402,FBgn0260721,NA
13403,FBgn0260722,0.034663925
13404,FBgn0260741,-0.044525719
13405,FBgn0260742,0.071740229
13406,FBgn0260743,0.029289847
13407,FBgn0260744,-0.066301756
13408,FBgn0260745,0.380462288
13409,FBgn0260746,-0.272426913
13410,FBgn0260747,-0.529223113
13411,FBgn0260748,0.105701317
13412,FBgn0260749,0.182251079
13413,FBgn0260750,-0.226181751
13414,FBgn0260753,-0.116952965
13415,FBgn0260755,0.369381555
13416,FBgn0260756,-0.311869843
13417,FBgn0260758,1.877958113
13418,FBgn0260759,NA
13419,FBgn0260760,NA
13420,FBgn0260761,1.387909941
13421,FBgn0260762,0.37075021
13422,FBgn0260763,-0.302348119
13423,FBgn0260764,0.951917191
13424,FBgn0260766,0.5705897
13425,FBgn0260767,NA
13426,FBgn0260768,-0.711587238
13427,FBgn0260770,NA
13428,FBgn0260771,-0.23047125
13429,FBgn0260775,NA
13430,FBgn0260776,1.38068793
13431,FBgn0260777,1.024194506
13432,FBgn0260779,-0.581010726
13433,FBgn0260780,-3.158721431
13434,FBgn0260789,0.581696548
13435,FBgn0260793,0.260855817
13436,FBgn0260794,0.861199072
13437,FBgn0260795,0.254648237
13438,FBgn0260798,-0.463087892
13439,FBgn0260799,0.278200463
13440,FBgn0260812,0.402730073
13441,FBgn0260817,-0.30591247
13442,FBgn0260855,-0.100081435
13443,FBgn0260856,-0.337504464
13444,FBgn0260857,-0.242471915
13445,FBgn0260858,-0.127789198
13446,FBgn0260859,-0.445601455
13447,FBgn0260860,-0.399595199
13448,FBgn0260861,-0.570526411
13449,FBgn0260862,-0.327375736
13450,FBgn0260866,-0.128373601
13451,FBgn0260867,3.085355569
13452,FBgn0260868,3.036193019
13453,FBgn0260869,-1.043727063
13454,FBgn0260870,0.859811358
13455,FBgn0260871,NA
13456,FBgn0260873,NA
13457,FBgn0260874,0.150907458
13458,FBgn0260932,-0.633861808
13459,FBgn0260933,-0.434813949
13460,FBgn0260934,0.291924092
13461,FBgn0260935,0.072550216
13462,FBgn0260936,0.239587556
13463,FBgn0260938,0.455062687
13464,FBgn0260940,-0.405914922
13465,FBgn0260941,0.396246381
13466,FBgn0260942,-0.121582922
13467,FBgn0260943,0.36346004
13468,FBgn0260944,-0.245323807
13469,FBgn0260945,0.144313768
13470,FBgn0260953,NA
13471,FBgn0260954,-0.841662832
13472,FBgn0260955,-3.512496906
13473,FBgn0260959,1.403042189
13474,FBgn0260960,0.29192888
13475,FBgn0260962,-0.141754153
13476,FBgn0260964,0.30052903
13477,FBgn0260965,0.098756075
13478,FBgn0260967,0.496064962
13479,FBgn0260968,1.199929854
13480,FBgn0260969,0.921884284
13481,FBgn0260970,0.319060502
13482,FBgn0260971,0.088983371
13483,FBgn0260972,-0.220028846
13484,FBgn0260985,-0.684584203
13485,FBgn0260986,-2.238341355
13486,FBgn0260987,0.125671994
13487,FBgn0260990,0.370318727
13488,FBgn0260991,-1.056581459
13489,FBgn0260995,-1.273069211
13490,FBgn0260996,0.614098635
13491,FBgn0260997,0.936891957
13492,FBgn0261004,0.020722468
13493,FBgn0261006,NA
13494,FBgn0261015,1.249653929
13495,FBgn0261016,-2.612501161
13496,FBgn0261019,NA
13497,FBgn0261020,0.221183364
13498,FBgn0261041,0.686838348
13499,FBgn0261046,0.48609962
13500,FBgn0261049,0.243787384
13501,FBgn0261053,0.527444766
13502,FBgn0261054,1.232737236
13503,FBgn0261055,0.271784676
13504,FBgn0261057,0.011749761
13505,FBgn0261058,0.853086019
13506,FBgn0261059,1.142520572
13507,FBgn0261060,2.579511558
13508,FBgn0261061,-0.603498197
13509,FBgn0261064,0.144312665
13510,FBgn0261065,-0.307806682
13511,FBgn0261067,-0.4605714
13512,FBgn0261068,-0.396573887
13513,FBgn0261085,0.306513417
13514,FBgn0261086,0.306720836
13515,FBgn0261089,-0.199281054
13516,FBgn0261090,0.405418284
13517,FBgn0261108,0.070831196
13518,FBgn0261109,-0.237726406
13519,FBgn0261111,0.269201044
13520,FBgn0261112,0.354744412
13521,FBgn0261113,0.133247695
13522,FBgn0261119,-0.333211726
13523,FBgn0261238,0.588287095
13524,FBgn0261239,0.205367718
13525,FBgn0261243,0.394629028
13526,FBgn0261244,0.373709011
13527,FBgn0261245,-0.736425291
13528,FBgn0261258,0.380227813
13529,FBgn0261260,0.103598965
13530,FBgn0261261,0.328341947
13531,FBgn0261262,-0.051801016
13532,FBgn0261266,-2.452526569
13533,FBgn0261267,0.548959631
13534,FBgn0261268,0.657591352
13535,FBgn0261269,0.043556055
13536,FBgn0261270,-0.873396698
13537,FBgn0261274,0.146163344
13538,FBgn0261276,0.018379423
13539,FBgn0261277,0.434100923
13540,FBgn0261278,-0.398511361
13541,FBgn0261279,0.439611879
13542,FBgn0261283,-0.006528108
13543,FBgn0261284,-0.31655094
13544,FBgn0261285,0.546284453
13545,FBgn0261286,-0.017252827
13546,FBgn0261287,1.253549086
13547,FBgn0261289,-3.42773102
13548,FBgn0261290,-4.311886755
13549,FBgn0261291,-2.922071181
13550,FBgn0261292,-3.922815182
13551,FBgn0261293,-5.06825962
13552,FBgn0261294,-1.550345124
13553,FBgn0261341,-0.140312633
13554,FBgn0261349,0.831132386
13555,FBgn0261353,NA
13556,FBgn0261356,-1.518982953
13557,FBgn0261357,NA
13558,FBgn0261358,NA
13559,FBgn0261360,NA
13560,FBgn0261361,1.66281764
13561,FBgn0261363,0.59102369
13562,FBgn0261373,-0.01807606
13563,FBgn0261380,-0.439516603
13564,FBgn0261381,NA
13565,FBgn0261383,0.380555782
13566,FBgn0261385,-0.562550243
13567,FBgn0261386,-0.434164238
13568,FBgn0261387,0.484341026
13569,FBgn0261393,0.214744791
13570,FBgn0261394,-0.422684853
13571,FBgn0261395,0.483315912
13572,FBgn0261396,-0.561561677
13573,FBgn0261397,0.279940875
13574,FBgn0261399,1.538897745
13575,FBgn0261401,2.87115402
13576,FBgn0261402,-2.091536458
13577,FBgn0261403,0.104365897
13578,FBgn0261429,-0.189403403
13579,FBgn0261434,-1.088027969
13580,FBgn0261436,-0.150753232
13581,FBgn0261437,-0.397353131
13582,FBgn0261439,-0.105870377
13583,FBgn0261444,0.715987866
13584,FBgn0261445,0.229509494
13585,FBgn0261446,0.231742057
13586,FBgn0261452,NA
13587,FBgn0261453,NA
13588,FBgn0261454,NA
13589,FBgn0261455,NA
13590,FBgn0261456,0.08595098
13591,FBgn0261458,0.500041058
13592,FBgn0261461,0.012748374
13593,FBgn0261477,0.262334368
13594,FBgn0261479,-0.27519819
13595,FBgn0261501,NA
13596,FBgn0261502,1.358017455
13597,FBgn0261503,-0.169656268
13598,FBgn0261504,1.792810006
13599,FBgn0261505,-0.92585344
13600,FBgn0261506,0.493331984
13601,FBgn0261507,0.843489793
13602,FBgn0261508,0.021641803
13603,FBgn0261509,0.418604392
13604,FBgn0261514,0.836515983
13605,FBgn0261522,0.894279133
13606,FBgn0261523,0.004391455
13607,FBgn0261524,-0.300613252
13608,FBgn0261526,-2.091748062
13609,FBgn0261529,2.781423395
13610,FBgn0261530,-0.179212098
13611,FBgn0261531,0.829735112
13612,FBgn0261532,0.131303161
13613,FBgn0261534,-0.468331446
13614,FBgn0261535,-0.2022994
13615,FBgn0261536,NA
13616,FBgn0261537,NA
13617,FBgn0261538,NA
13618,FBgn0261545,0.009287112
13619,FBgn0261547,-0.038487259
13620,FBgn0261549,-0.124021833
13621,FBgn0261550,0.239456805
13622,FBgn0261552,0.296893618
13623,FBgn0261553,0.276254966
13624,FBgn0261554,0.356605246
13625,FBgn0261555,0.095986923
13626,FBgn0261556,0.148691078
13627,FBgn0261560,0.330051985
13628,FBgn0261561,0.581659508
13629,FBgn0261562,0.144345132
13630,FBgn0261563,0.482208172
13631,FBgn0261564,-0.256590047
13632,FBgn0261565,0.041340245
13633,FBgn0261566,0.893109587
13634,FBgn0261567,NA
13635,FBgn0261568,0.779487486
13636,FBgn0261570,0.187149666
13637,FBgn0261571,2.617399188
13638,FBgn0261573,-0.138521315
13639,FBgn0261574,0.589404767
13640,FBgn0261575,-1.802020128
13641,FBgn0261580,NA
13642,FBgn0261581,0.404239904
13643,FBgn0261582,0.978573483
13644,FBgn0261583,0.289384276
13645,FBgn0261584,-0.908763995
13646,FBgn0261586,-0.461964165
13647,FBgn0261587,1.22631585
13648,FBgn0261588,0.446404373
13649,FBgn0261592,-0.53620954
13650,FBgn0261596,-0.566441143
13651,FBgn0261597,-0.555391208
13652,FBgn0261599,-0.446690269
13653,FBgn0261602,-0.899967167
13654,FBgn0261608,-0.777129919
13655,FBgn0261609,-0.529887063
13656,FBgn0261610,-0.135830352
13657,FBgn0261611,0.545889356
13658,FBgn0261612,-0.01489109
13659,FBgn0261614,0.248401573
13660,FBgn0261615,-0.926141818
13661,FBgn0261616,-1.066157116
13662,FBgn0261617,0.255044006
13663,FBgn0261618,0.231429767
13664,FBgn0261624,0.843347111
13665,FBgn0261625,-0.194667951
13666,FBgn0261627,0.773416853
13667,FBgn0261628,0.46708927
13668,FBgn0261630,-0.068663085
13669,FBgn0261631,0.175257598
13670,FBgn0261632,-2.512441544
13671,FBgn0261633,NA
13672,FBgn0261634,-1.030443764
13673,FBgn0261635,0.893109587
13674,FBgn0261636,1.109667763
13675,FBgn0261638,-0.237659867
13676,FBgn0261639,NA
13677,FBgn0261640,NA
13678,FBgn0261641,0.144972915
13679,FBgn0261647,0.312590789
13680,FBgn0261648,0.968207219
13681,FBgn0261649,0.37181512
13682,FBgn0261671,0.681245133
13683,FBgn0261673,0.724754338
13684,FBgn0261674,0.285377774
13685,FBgn0261675,1.288487476
13686,FBgn0261679,NA
13687,FBgn0261680,NA
13688,FBgn0261681,0.893109587
13689,FBgn0261682,NA
13690,FBgn0261683,NA
13691,FBgn0261686,0.432943341
13692,FBgn0261697,NA
13693,FBgn0261698,0.465742688
13694,FBgn0261700,NA
13695,FBgn0261702,-0.196823338
13696,FBgn0261703,0.151489587
13697,FBgn0261704,NA
13698,FBgn0261705,0.52521056
13699,FBgn0261706,-1.008021308
13700,FBgn0261707,1.22851931
13701,FBgn0261709,-1.406893811
13702,FBgn0261710,0.570279296
13703,FBgn0261714,0.647074562
13704,FBgn0261722,0.201003199
13705,FBgn0261723,-0.101797439
13706,FBgn0261786,0.188449627
13707,FBgn0261787,0.148707365
13708,FBgn0261788,0.367731963
13709,FBgn0261789,-0.418649319
13710,FBgn0261790,-0.641747834
13711,FBgn0261791,-0.587317805
13712,FBgn0261792,-0.43227712
13713,FBgn0261793,-0.122646168
13714,FBgn0261794,0.285055431
13715,FBgn0261797,0.808766711
13716,FBgn0261799,-1.710596381
13717,FBgn0261800,0.325400725
13718,FBgn0261801,0.43659714
13719,FBgn0261802,0.320771562
13720,FBgn0261803,-1.552515222
13721,FBgn0261804,0.337273106
13722,FBgn0261805,-0.518009854
13723,FBgn0261806,0.732317437
13724,FBgn0261807,0.7704089
13725,FBgn0261808,-0.355070388
13726,FBgn0261811,0.090527672
13727,FBgn0261813,2.712906726
13728,FBgn0261814,-0.31276716
13729,FBgn0261816,0.250181841
13730,FBgn0261817,1.945010775
13731,FBgn0261822,0.018154752
13732,FBgn0261823,0.348910555
13733,FBgn0261830,-0.925969122
13734,FBgn0261831,-2.955839782
13735,FBgn0261832,1.030805159
13736,FBgn0261833,-3.633893698
13737,FBgn0261834,0.253759493
13738,FBgn0261835,1.209648823
13739,FBgn0261836,0.431506745
13740,FBgn0261837,NA
13741,FBgn0261838,NA
13742,FBgn0261839,NA
13743,FBgn0261840,NA
13744,FBgn0261841,NA
13745,FBgn0261842,NA
13746,FBgn0261843,NA
13747,FBgn0261844,NA
13748,FBgn0261845,NA
13749,FBgn0261846,0.233282543
13750,FBgn0261847,NA
13751,FBgn0261848,-0.906558895
13752,FBgn0261849,0.935276517
13753,FBgn0261850,-0.339917522
13754,FBgn0261853,2.87814922
13755,FBgn0261854,0.291935789
13756,FBgn0261856,NA
13757,FBgn0261857,-0.097223764
13758,FBgn0261858,1.347326552
13759,FBgn0261859,0.602362175
13760,FBgn0261860,0.537208066
13761,FBgn0261861,2.335838883
13762,FBgn0261862,0.260305886
13763,FBgn0261871,-0.038929472
13764,FBgn0261872,0.375008004
13765,FBgn0261873,0.055238836
13766,FBgn0261881,-0.486528891
13767,FBgn0261885,0.51907395
13768,FBgn0261924,NA
13769,FBgn0261925,-1.550345124
13770,FBgn0261927,-0.269046008
13771,FBgn0261928,0.25094766
13772,FBgn0261929,0.475870447
13773,FBgn0261930,1.25946065
13774,FBgn0261931,0.536071293
13775,FBgn0261932,-0.439023717
13776,FBgn0261933,-0.730513037
13777,FBgn0261934,0.724371992
13778,FBgn0261938,0.141616921
13779,FBgn0261952,-1.524728811
13780,FBgn0261953,0.146078008
13781,FBgn0261954,0.377482239
13782,FBgn0261955,0.648302499
13783,FBgn0261963,0.064020515
13784,FBgn0261973,NA
13785,FBgn0261974,NA
13786,FBgn0261975,-0.191174786
13787,FBgn0261976,-0.432945766
13788,FBgn0261983,0.217213807
13789,FBgn0261984,0.238365464
13790,FBgn0261985,0.023191439
13791,FBgn0261986,0.191996814
13792,FBgn0261987,-4.848258049
13793,FBgn0261988,0.188814937
13794,FBgn0261989,-0.158611094
13795,FBgn0261990,-0.708320316
13796,FBgn0261991,2.755208246
13797,FBgn0261992,0.694866052
13798,FBgn0261993,NA
13799,FBgn0261994,NA
13800,FBgn0261995,-0.456126335
13801,FBgn0261996,-1.159269715
13802,FBgn0261997,NA
13803,FBgn0261998,1.135508691
13804,FBgn0261999,0.290010576
13805,FBgn0262000,2.368080856
13806,FBgn0262001,-3.506333418
13807,FBgn0262002,1.670840943
13808,FBgn0262003,-0.500684722
13809,FBgn0262004,0.740392038
13810,FBgn0262005,-0.068663085
13811,FBgn0262006,-0.465678846
13812,FBgn0262007,0.036490933
13813,FBgn0262008,-0.06972704
13814,FBgn0262009,1.216225846
13815,FBgn0262010,-2.813325372
13816,FBgn0262017,0.685264544
13817,FBgn0262018,0.528612286
13818,FBgn0262020,0.980328026
13819,FBgn0262021,NA
13820,FBgn0262022,0.902110054
13821,FBgn0262023,NA
13822,FBgn0262024,-1.030443764
13823,FBgn0262025,2.721405164
13824,FBgn0262026,NA
13825,FBgn0262027,NA
13826,FBgn0262028,0.240794586
13827,FBgn0262029,-0.180519197
13828,FBgn0262030,0.758955317
13829,FBgn0262031,-2.843059732
13830,FBgn0262033,0.734832835
13831,FBgn0262035,-0.076213066
13832,FBgn0262036,1.111771613
13833,FBgn0262057,-0.080760319
13834,FBgn0262081,0.202184677
13835,FBgn0262097,1.273104909
13836,FBgn0262098,0.694184286
13837,FBgn0262099,0.567345259
13838,FBgn0262100,0.913932679
13839,FBgn0262101,0.915765511
13840,FBgn0262102,0.69751342
13841,FBgn0262103,0.220197227
13842,FBgn0262104,-0.062978552
13843,FBgn0262105,-0.071115518
13844,FBgn0262106,0.374157089
13845,FBgn0262107,-0.743134491
13846,FBgn0262108,-0.618469859
13847,FBgn0262109,0.8264169
13848,FBgn0262111,0.543894351
13849,FBgn0262112,-1.456338019
13850,FBgn0262114,0.273100161
13851,FBgn0262115,0.108927719
13852,FBgn0262116,-0.382014937
13853,FBgn0262117,0.045232802
13854,FBgn0262123,0.572459826
13855,FBgn0262124,0.109398681
13856,FBgn0262125,-0.068435396
13857,FBgn0262126,0.441247568
13858,FBgn0262127,0.0743803
13859,FBgn0262139,0.068261468
13860,FBgn0262140,1.186293664
13861,FBgn0262141,-0.009145537
13862,FBgn0262142,-0.130150584
13863,FBgn0262143,-0.180764766
13864,FBgn0262144,-1.15113466
13865,FBgn0262146,-0.277533212
13866,FBgn0262148,-0.839924522
13867,FBgn0262149,-0.010101395
13868,FBgn0262150,-0.269626542
13869,FBgn0262160,0.263697467
13870,FBgn0262163,0.05351815
13871,FBgn0262166,0.332334782
13872,FBgn0262167,0.733935436
13873,FBgn0262169,0.137440971
13874,FBgn0262170,-0.241094395
13875,FBgn0262172,NA
13876,FBgn0262174,NA
13877,FBgn0262177,NA
13878,FBgn0262178,NA
